CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),cluster,segment,dbscan_cluster
22847,Male,32,70619,49,0,Low Income - Low Spending,0
31240,Female,33,59398,41,0,Low Income - Low Spending,0
40284,Female,45,267761,80,3,High Income - Low Spending,0
10816,Male,39,28210,82,1,High Income - High Spending,0
47836,Male,20,85831,49,0,Low Income - Low Spending,0
21289,Male,24,28505,97,1,High Income - High Spending,0
8623,Female,44,46387,95,1,High Income - High Spending,0
39042,Female,29,29981,15,0,Low Income - Low Spending,0
31943,Male,55,53617,55,2,Low Income - High Spending,0
27222,Male,32,199267,70,3,High Income - Low Spending,0
40340,Male,61,80200,43,2,Low Income - High Spending,0
10005,Male,55,70185,47,2,Low Income - High Spending,0
6520,Female,24,67055,50,0,Low Income - Low Spending,0
48755,Female,39,38369,61,1,High Income - High Spending,0
17049,Male,43,145943,19,4,Average Customers,0
21397,Male,33,84813,59,0,Low Income - Low Spending,0
40709,Male,40,40646,85,1,High Income - High Spending,0
2128,Female,56,38131,21,2,Low Income - High Spending,0
761,Male,34,128817,13,4,Average Customers,0
47586,Female,25,155540,70,3,High Income - Low Spending,0
39032,Male,21,39230,60,0,Low Income - Low Spending,0
11136,Female,20,62341,51,0,Low Income - Low Spending,0
40071,Male,28,83164,48,0,Low Income - Low Spending,0
26169,Male,29,180719,31,4,Average Customers,0
36804,Female,44,27040,74,1,High Income - High Spending,0
43237,Male,38,31536,39,2,Low Income - High Spending,0
23723,Female,46,20705,12,2,Low Income - High Spending,0
39877,Male,37,23105,32,2,Low Income - High Spending,0
9513,Female,31,89921,52,0,Low Income - Low Spending,0
37969,Male,18,95930,42,0,Low Income - Low Spending,0
43773,Female,36,68476,45,0,Low Income - Low Spending,0
35768,Male,26,52092,48,0,Low Income - Low Spending,0
3043,Female,32,64057,44,0,Low Income - Low Spending,0
38538,Female,44,88697,8,4,Average Customers,0
44661,Female,34,26739,89,1,High Income - High Spending,0
19193,Male,47,145536,7,4,Average Customers,0
22621,Male,39,87413,55,2,Low Income - High Spending,0
46517,Female,21,186609,25,4,Average Customers,0
4318,Male,45,57256,49,2,Low Income - High Spending,0
22484,Female,25,26051,32,0,Low Income - Low Spending,0
25055,Male,33,116762,75,1,High Income - High Spending,0
14069,Male,25,133634,29,4,Average Customers,0
32490,Male,50,287555,86,3,High Income - Low Spending,0
3824,Female,37,27271,93,1,High Income - High Spending,0
23038,Female,52,155237,96,3,High Income - Low Spending,0
30977,Female,33,49015,20,0,Low Income - Low Spending,0
30143,Female,41,44958,22,2,Low Income - High Spending,0
48488,Female,34,31644,77,1,High Income - High Spending,0
41965,Male,35,19987,16,0,Low Income - Low Spending,0
34633,Female,29,44720,35,0,Low Income - Low Spending,0
18830,Male,19,174581,22,4,Average Customers,0
19880,Male,36,36060,80,1,High Income - High Spending,0
28476,Female,51,124534,16,2,Low Income - High Spending,0
24344,Female,48,34448,95,1,High Income - High Spending,0
45712,Male,26,15000,11,0,Low Income - Low Spending,0
764,Male,53,95781,44,2,Low Income - High Spending,0
38543,Male,26,87734,47,0,Low Income - Low Spending,0
32493,Male,28,74952,48,0,Low Income - Low Spending,0
29317,Male,36,137558,89,3,High Income - Low Spending,0
28559,Female,29,34255,75,1,High Income - High Spending,0
25739,Female,30,91705,59,0,Low Income - Low Spending,0
11591,Male,18,167185,77,3,High Income - Low Spending,0
35598,Female,18,256568,73,3,High Income - Low Spending,0
24475,Male,30,60218,42,0,Low Income - Low Spending,0
6581,Male,42,114063,27,4,Average Customers,0
25469,Female,49,82844,40,2,Low Income - High Spending,0
30771,Female,42,176129,13,4,Average Customers,0
35379,Male,36,71561,50,0,Low Income - Low Spending,0
47596,Female,27,36118,82,1,High Income - High Spending,0
3515,Male,51,183347,27,4,Average Customers,0
6615,Female,29,287678,85,3,High Income - Low Spending,0
49044,Male,27,32315,38,0,Low Income - Low Spending,0
28656,Male,40,59731,46,2,Low Income - High Spending,0
44695,Male,18,56354,54,0,Low Income - Low Spending,0
14733,Female,32,57789,42,0,Low Income - Low Spending,0
2551,Male,18,39479,35,0,Low Income - Low Spending,0
32355,Male,23,45653,72,1,High Income - High Spending,0
15553,Female,47,95061,84,1,High Income - High Spending,0
32445,Female,44,80580,42,2,Low Income - High Spending,0
3955,Male,32,198285,88,3,High Income - Low Spending,0
11920,Female,33,73633,45,0,Low Income - Low Spending,0
42371,Male,38,127103,72,1,High Income - High Spending,0
33176,Female,35,209978,87,3,High Income - Low Spending,0
26265,Male,34,48433,53,0,Low Income - Low Spending,0
12291,Female,25,54377,43,0,Low Income - Low Spending,0
47361,Male,41,83580,47,2,Low Income - High Spending,0
25360,Male,43,54948,52,2,Low Income - High Spending,0
20487,Male,32,148502,91,3,High Income - Low Spending,0
46199,Male,36,182538,86,3,High Income - Low Spending,0
20379,Female,34,29013,18,0,Low Income - Low Spending,0
8750,Female,21,53538,31,0,Low Income - Low Spending,0
11893,Male,28,75642,42,0,Low Income - Low Spending,0
20403,Female,32,107960,94,1,High Income - High Spending,0
42733,Male,38,43876,81,1,High Income - High Spending,0
22478,Male,18,141581,94,3,High Income - Low Spending,0
35179,Male,21,59573,54,0,Low Income - Low Spending,0
43895,Male,27,299468,98,3,High Income - Low Spending,0
36137,Female,38,83023,48,2,Low Income - High Spending,0
22600,Male,25,71732,50,0,Low Income - Low Spending,0
8795,Female,18,45995,84,1,High Income - High Spending,0
15393,Female,18,163983,21,4,Average Customers,0
3099,Male,54,65212,55,2,Low Income - High Spending,0
16497,Female,26,77683,42,0,Low Income - Low Spending,0
44668,Female,28,176764,97,3,High Income - Low Spending,0
4819,Female,47,22163,67,2,Low Income - High Spending,0
27668,Male,29,107169,19,4,Average Customers,0
28231,Female,48,69233,59,2,Low Income - High Spending,0
34365,Male,27,97139,90,1,High Income - High Spending,0
28968,Female,39,72189,56,2,Low Income - High Spending,0
24269,Female,38,21960,32,2,Low Income - High Spending,0
10539,Male,29,162739,29,4,Average Customers,0
9064,Male,42,25636,23,2,Low Income - High Spending,0
21763,Female,37,71468,52,2,Low Income - High Spending,0
31249,Female,40,43314,74,1,High Income - High Spending,0
21164,Male,18,95709,16,0,Low Income - Low Spending,0
27800,Female,32,53753,59,0,Low Income - Low Spending,0
31094,Male,40,233389,93,3,High Income - Low Spending,0
27849,Male,47,57645,49,2,Low Income - High Spending,0
28099,Male,33,24956,17,0,Low Income - Low Spending,0
4176,Female,23,22711,67,1,High Income - High Spending,0
20455,Female,46,43893,69,2,Low Income - High Spending,0
22977,Female,24,40601,69,1,High Income - High Spending,0
413,Male,28,202116,91,3,High Income - Low Spending,0
24229,Female,36,305055,92,3,High Income - Low Spending,0
113,Male,45,88500,41,2,Low Income - High Spending,0
3356,Female,21,33164,26,0,Low Income - Low Spending,0
25946,Male,28,284794,80,3,High Income - Low Spending,0
7018,Female,51,47097,23,2,Low Income - High Spending,0
17935,Female,20,79072,59,0,Low Income - Low Spending,0
7676,Female,31,73232,40,0,Low Income - Low Spending,0
2735,Male,19,77075,59,0,Low Income - Low Spending,0
13018,Female,44,25067,68,1,High Income - High Spending,0
22321,Male,48,18705,5,2,Low Income - High Spending,0
343,Female,43,141425,34,4,Average Customers,0
4756,Male,32,65727,46,0,Low Income - Low Spending,0
27563,Male,38,53260,56,2,Low Income - High Spending,0
43375,Male,36,71180,55,0,Low Income - Low Spending,0
30665,Female,46,25898,95,1,High Income - High Spending,0
19933,Female,66,76143,51,2,Low Income - High Spending,0
42601,Male,38,235929,86,3,High Income - Low Spending,0
25752,Female,39,30789,31,2,Low Income - High Spending,0
4505,Male,36,99949,26,4,Average Customers,0
6026,Female,21,231282,95,3,High Income - Low Spending,0
23482,Male,19,224494,74,3,High Income - Low Spending,0
47443,Male,51,65307,43,2,Low Income - High Spending,0
40168,Male,22,67134,43,0,Low Income - Low Spending,0
47846,Male,31,65723,40,0,Low Income - Low Spending,0
8911,Female,65,144326,80,2,Low Income - High Spending,0
46800,Male,26,64528,58,0,Low Income - Low Spending,0
29023,Female,23,84302,45,0,Low Income - Low Spending,0
24898,Male,44,28171,24,2,Low Income - High Spending,0
20466,Female,60,84073,44,2,Low Income - High Spending,0
6144,Male,24,69020,52,0,Low Income - Low Spending,0
20459,Male,33,71409,57,0,Low Income - Low Spending,0
4099,Male,22,31592,13,0,Low Income - Low Spending,0
38417,Female,53,75534,53,2,Low Income - High Spending,0
24362,Female,34,44903,37,0,Low Income - Low Spending,0
4135,Female,48,86976,58,2,Low Income - High Spending,0
14952,Male,44,64796,41,2,Low Income - High Spending,0
20314,Male,34,89446,27,4,Average Customers,0
19297,Female,28,263213,75,3,High Income - Low Spending,0
49163,Female,49,67384,48,2,Low Income - High Spending,0
22196,Female,31,75267,43,0,Low Income - Low Spending,0
34307,Male,49,20603,96,1,High Income - High Spending,0
44267,Female,56,100298,11,2,Low Income - High Spending,0
22407,Male,18,80445,44,0,Low Income - Low Spending,0
15783,Female,48,70493,44,2,Low Income - High Spending,0
25768,Female,48,54328,35,2,Low Income - High Spending,0
18608,Male,18,114418,7,4,Average Customers,0
9132,Male,23,112421,92,1,High Income - High Spending,0
14924,Female,33,60974,53,0,Low Income - Low Spending,0
35727,Female,27,170301,7,4,Average Customers,0
15907,Male,24,168945,89,3,High Income - Low Spending,0
36956,Female,27,185260,89,3,High Income - Low Spending,0
27669,Female,43,67361,49,2,Low Income - High Spending,0
39688,Male,41,72934,53,2,Low Income - High Spending,0
8534,Male,39,32768,83,1,High Income - High Spending,0
45827,Female,30,29057,37,0,Low Income - Low Spending,0
607,Female,36,76580,44,0,Low Income - Low Spending,0
36595,Male,42,170327,72,3,High Income - Low Spending,0
11625,Female,30,81034,44,0,Low Income - Low Spending,0
9283,Male,31,23604,80,1,High Income - High Spending,0
49713,Female,34,101360,6,4,Average Customers,0
28652,Female,23,116895,28,4,Average Customers,0
15206,Female,24,64179,56,0,Low Income - Low Spending,0
37199,Female,30,247230,79,3,High Income - Low Spending,0
42955,Male,18,41856,29,0,Low Income - Low Spending,0
1952,Female,52,32688,74,2,Low Income - High Spending,0
44366,Female,34,33863,5,0,Low Income - Low Spending,0
10032,Male,36,66002,43,0,Low Income - Low Spending,0
41238,Female,41,112063,18,4,Average Customers,0
16984,Female,30,87785,55,0,Low Income - Low Spending,0
18506,Female,66,41772,96,2,Low Income - High Spending,0
41620,Female,33,53051,51,0,Low Income - Low Spending,0
22767,Female,45,51022,56,2,Low Income - High Spending,0
38767,Male,45,297661,71,3,High Income - Low Spending,0
35223,Male,41,44904,21,2,Low Income - High Spending,0
12967,Female,68,125065,10,2,Low Income - High Spending,0
32813,Male,45,68854,42,2,Low Income - High Spending,0
11467,Male,44,85549,42,2,Low Income - High Spending,0
31065,Female,41,147125,24,4,Average Customers,0
39797,Female,24,75387,45,0,Low Income - Low Spending,0
8154,Male,40,93583,22,4,Average Customers,0
5870,Male,25,41199,16,0,Low Income - Low Spending,0
29216,Male,35,89881,20,4,Average Customers,0
49502,Male,43,116846,11,4,Average Customers,0
31272,Male,30,34587,38,0,Low Income - Low Spending,0
24682,Male,66,164332,5,2,Low Income - High Spending,0
3668,Male,20,45321,66,0,Low Income - Low Spending,0
13252,Male,27,125736,14,4,Average Customers,0
17600,Female,28,179989,97,3,High Income - Low Spending,0
16335,Female,43,23636,76,1,High Income - High Spending,0
9373,Male,18,40858,96,1,High Income - High Spending,0
29152,Female,37,171310,32,4,Average Customers,0
6998,Female,25,73940,43,0,Low Income - Low Spending,0
28278,Male,33,82211,51,0,Low Income - Low Spending,0
9779,Female,36,15402,29,0,Low Income - Low Spending,0
12803,Female,41,35573,25,2,Low Income - High Spending,0
13540,Male,18,29981,79,1,High Income - High Spending,0
16819,Male,33,71617,48,0,Low Income - Low Spending,0
28000,Male,29,150613,90,3,High Income - Low Spending,0
19284,Male,61,154871,81,2,Low Income - High Spending,0
376,Male,40,19494,34,2,Low Income - High Spending,0
22920,Female,18,264459,86,3,High Income - Low Spending,0
13294,Male,26,54544,45,0,Low Income - Low Spending,0
3202,Female,30,168482,30,4,Average Customers,0
26230,Male,49,61421,47,2,Low Income - High Spending,0
4261,Female,39,70828,59,2,Low Income - High Spending,0
13289,Female,30,22106,70,1,High Income - High Spending,0
9428,Male,43,39698,21,2,Low Income - High Spending,0
16633,Female,30,265267,78,3,High Income - Low Spending,0
10293,Female,38,185548,97,3,High Income - Low Spending,0
49028,Male,30,145443,22,4,Average Customers,0
42629,Female,70,262250,88,3,High Income - Low Spending,0
16031,Female,39,73664,49,2,Low Income - High Spending,0
37667,Female,42,74364,59,2,Low Income - High Spending,0
18831,Female,40,86387,53,2,Low Income - High Spending,0
31173,Female,27,42342,17,0,Low Income - Low Spending,0
37588,Male,46,48457,56,2,Low Income - High Spending,0
12520,Male,34,215791,72,3,High Income - Low Spending,0
32797,Male,33,42494,28,0,Low Income - Low Spending,0
22711,Male,45,54518,50,2,Low Income - High Spending,0
25672,Male,18,56189,47,0,Low Income - Low Spending,0
5164,Female,34,58485,42,0,Low Income - Low Spending,0
28093,Female,43,74920,55,2,Low Income - High Spending,0
21013,Female,43,141213,17,4,Average Customers,0
16526,Male,18,88830,43,0,Low Income - Low Spending,0
44827,Female,39,54518,59,2,Low Income - High Spending,0
11095,Female,43,245422,93,3,High Income - Low Spending,0
49564,Female,41,69146,41,2,Low Income - High Spending,0
10678,Female,37,64001,45,2,Low Income - High Spending,0
14498,Female,27,80672,40,0,Low Income - Low Spending,0
2384,Male,37,42144,65,1,High Income - High Spending,0
35005,Male,35,290260,77,3,High Income - Low Spending,0
37916,Male,42,29020,71,1,High Income - High Spending,0
46521,Male,32,41832,35,0,Low Income - Low Spending,0
16282,Female,20,70600,54,0,Low Income - Low Spending,0
12859,Male,29,87314,40,0,Low Income - Low Spending,0
613,Male,39,57786,42,2,Low Income - High Spending,0
48116,Female,51,26875,96,1,High Income - High Spending,0
287,Female,43,73010,58,2,Low Income - High Spending,0
7463,Male,43,113188,12,4,Average Customers,0
8605,Male,41,45841,75,1,High Income - High Spending,0
33690,Male,27,71930,40,0,Low Income - Low Spending,0
21863,Female,18,109962,90,1,High Income - High Spending,0
46586,Female,35,228093,73,3,High Income - Low Spending,0
2755,Male,26,157928,16,4,Average Customers,0
22565,Male,38,58212,44,2,Low Income - High Spending,0
32670,Female,27,43142,22,0,Low Income - Low Spending,0
28814,Male,36,91867,59,1,High Income - High Spending,0
10760,Female,50,85054,43,2,Low Income - High Spending,0
21730,Female,19,156795,5,4,Average Customers,0
34693,Male,35,57162,44,0,Low Income - Low Spending,0
9436,Female,37,55170,49,2,Low Income - High Spending,0
5642,Male,49,23334,23,2,Low Income - High Spending,0
36549,Female,34,68850,52,0,Low Income - Low Spending,0
43278,Male,44,44116,34,2,Low Income - High Spending,0
1594,Male,34,54240,47,0,Low Income - Low Spending,0
8942,Female,43,142672,33,4,Average Customers,0
24223,Female,33,63727,42,0,Low Income - Low Spending,0
6069,Female,35,45096,70,1,High Income - High Spending,0
21253,Male,35,77856,54,0,Low Income - Low Spending,0
18457,Male,24,34284,73,1,High Income - High Spending,0
49360,Female,39,39296,84,1,High Income - High Spending,0
42699,Female,51,86668,49,2,Low Income - High Spending,0
12465,Female,23,247695,92,3,High Income - Low Spending,0
38859,Male,49,94552,25,2,Low Income - High Spending,0
37812,Female,30,161107,18,4,Average Customers,0
39569,Female,35,33827,85,1,High Income - High Spending,0
48047,Female,35,61357,53,0,Low Income - Low Spending,0
25426,Female,18,180554,29,4,Average Customers,0
48050,Female,40,104421,16,4,Average Customers,0
24122,Male,24,37055,11,0,Low Income - Low Spending,0
9998,Male,40,153759,23,4,Average Customers,0
46669,Male,19,63658,48,0,Low Income - Low Spending,0
29116,Female,37,101790,18,4,Average Customers,0
7438,Male,33,49825,45,0,Low Income - Low Spending,0
24513,Male,50,208918,80,3,High Income - Low Spending,0
19258,Male,36,68595,57,0,Low Income - Low Spending,0
46541,Male,44,150616,19,4,Average Customers,0
47114,Female,23,157717,25,4,Average Customers,0
553,Female,25,64288,41,0,Low Income - Low Spending,0
26221,Female,30,62924,58,0,Low Income - Low Spending,0
38458,Male,23,54170,49,0,Low Income - Low Spending,0
6949,Male,45,199739,95,3,High Income - Low Spending,0
18917,Female,18,55173,52,0,Low Income - Low Spending,0
8591,Male,18,86644,49,0,Low Income - Low Spending,0
14476,Male,23,257775,85,3,High Income - Low Spending,0
12838,Female,39,78244,46,2,Low Income - High Spending,0
8016,Male,56,132789,18,2,Low Income - High Spending,0
44360,Male,45,190391,95,3,High Income - Low Spending,0
886,Female,44,43347,74,1,High Income - High Spending,0
29682,Female,39,130189,32,4,Average Customers,0
405,Male,23,91807,6,4,Average Customers,0
43476,Male,42,41178,10,2,Low Income - High Spending,0
8817,Female,52,22655,81,2,Low Income - High Spending,0
48970,Female,24,52833,59,0,Low Income - Low Spending,0
42233,Male,18,30802,22,0,Low Income - Low Spending,0
11199,Male,62,79875,53,2,Low Income - High Spending,0
27788,Male,39,33245,65,1,High Income - High Spending,0
6533,Female,26,27783,26,0,Low Income - Low Spending,0
26484,Male,54,19560,35,2,Low Income - High Spending,0
31841,Male,25,106170,70,1,High Income - High Spending,0
40691,Female,37,51310,56,2,Low Income - High Spending,0
44717,Female,31,154386,98,3,High Income - Low Spending,0
24078,Female,18,45330,8,0,Low Income - Low Spending,0
49581,Male,42,106154,82,1,High Income - High Spending,0
36456,Female,51,68719,40,2,Low Income - High Spending,0
6392,Male,45,91617,56,2,Low Income - High Spending,0
45111,Male,28,21126,9,0,Low Income - Low Spending,0
38639,Male,31,87524,57,0,Low Income - Low Spending,0
1089,Male,46,88542,44,2,Low Income - High Spending,0
42011,Male,46,49927,23,2,Low Income - High Spending,0
6294,Female,49,32155,68,2,Low Income - High Spending,0
13410,Male,25,34745,87,1,High Income - High Spending,0
5088,Female,38,71939,46,2,Low Income - High Spending,0
45234,Female,27,61767,54,0,Low Income - Low Spending,0
35420,Male,48,26935,80,1,High Income - High Spending,0
18660,Female,29,63688,50,0,Low Income - Low Spending,0
29820,Male,35,45337,25,0,Low Income - Low Spending,0
28031,Female,36,118894,74,1,High Income - High Spending,0
20213,Male,35,79909,50,0,Low Income - Low Spending,0
47284,Female,28,28830,7,0,Low Income - Low Spending,0
25370,Female,67,70065,41,2,Low Income - High Spending,0
15256,Male,19,116448,20,4,Average Customers,0
39573,Female,40,248091,86,3,High Income - Low Spending,0
8893,Female,38,107224,31,4,Average Customers,0
22173,Male,35,278069,72,3,High Income - Low Spending,0
3330,Male,18,165902,90,3,High Income - Low Spending,0
25410,Female,34,169761,24,4,Average Customers,0
6745,Male,44,74111,54,2,Low Income - High Spending,0
30660,Female,39,49990,41,2,Low Income - High Spending,0
25640,Male,22,61959,55,0,Low Income - Low Spending,0
11415,Female,30,66407,47,0,Low Income - Low Spending,0
21121,Male,38,46297,16,2,Low Income - High Spending,0
46626,Female,26,100222,10,4,Average Customers,0
36476,Male,56,71867,55,2,Low Income - High Spending,0
9086,Male,42,112590,77,1,High Income - High Spending,0
37268,Male,32,62925,59,0,Low Income - Low Spending,0
41533,Male,30,65268,55,0,Low Income - Low Spending,0
30425,Female,35,52966,52,0,Low Income - Low Spending,0
37819,Female,24,64838,48,0,Low Income - Low Spending,0
40874,Male,57,202359,92,3,High Income - Low Spending,0
11514,Female,40,28335,84,1,High Income - High Spending,0
22582,Female,34,38259,87,1,High Income - High Spending,0
37743,Male,39,53831,97,1,High Income - High Spending,0
14961,Male,27,196796,79,3,High Income - Low Spending,0
5182,Female,32,64794,52,0,Low Income - Low Spending,0
11373,Male,36,52421,47,0,Low Income - Low Spending,0
19214,Male,36,142463,92,3,High Income - Low Spending,0
31584,Female,27,47652,30,0,Low Income - Low Spending,0
11984,Female,40,73920,55,2,Low Income - High Spending,0
22892,Female,30,32073,76,1,High Income - High Spending,0
5691,Male,43,51887,56,2,Low Income - High Spending,0
16291,Male,50,48448,23,2,Low Income - High Spending,0
31497,Male,46,66433,57,2,Low Income - High Spending,0
24944,Female,40,198727,87,3,High Income - Low Spending,0
2354,Male,52,29206,83,1,High Income - High Spending,0
45340,Female,32,40982,31,0,Low Income - Low Spending,0
24458,Female,18,32746,64,0,Low Income - Low Spending,0
4225,Male,28,72916,41,0,Low Income - Low Spending,0
34944,Male,40,30790,73,1,High Income - High Spending,0
178,Female,27,15000,66,1,High Income - High Spending,0
189,Female,35,177327,78,3,High Income - Low Spending,0
29010,Female,37,68998,48,2,Low Income - High Spending,0
35838,Male,36,89760,43,0,Low Income - Low Spending,0
31084,Male,51,62281,42,2,Low Income - High Spending,0
36478,Male,29,161708,9,4,Average Customers,0
43930,Female,55,38178,74,2,Low Income - High Spending,0
33840,Female,23,40257,10,0,Low Income - Low Spending,0
22190,Female,23,84689,43,0,Low Income - Low Spending,0
2318,Female,20,19672,91,1,High Income - High Spending,0
48878,Female,19,82671,57,0,Low Income - Low Spending,0
29801,Male,23,22300,12,0,Low Income - Low Spending,0
4158,Male,53,148812,33,2,Low Income - High Spending,0
4316,Female,41,276876,83,3,High Income - Low Spending,0
46014,Male,33,71239,46,0,Low Income - Low Spending,0
9840,Male,35,87143,58,0,Low Income - Low Spending,0
43477,Male,34,52256,14,0,Low Income - Low Spending,0
32188,Male,46,29601,95,1,High Income - High Spending,0
41326,Male,35,91014,53,0,Low Income - Low Spending,0
16105,Male,36,148593,18,4,Average Customers,0
34829,Female,18,63071,59,0,Low Income - Low Spending,0
24338,Male,41,71834,53,2,Low Income - High Spending,0
31344,Female,44,94625,46,2,Low Income - High Spending,0
46096,Female,25,224943,77,3,High Income - Low Spending,0
43548,Male,18,56288,55,0,Low Income - Low Spending,0
9520,Female,52,58502,43,2,Low Income - High Spending,0
39182,Male,24,56913,58,0,Low Income - Low Spending,0
11782,Male,59,37690,62,2,Low Income - High Spending,0
26241,Female,28,113098,9,4,Average Customers,0
2665,Male,54,104804,8,2,Low Income - High Spending,0
48160,Male,27,79854,42,0,Low Income - Low Spending,0
9701,Female,44,50355,52,2,Low Income - High Spending,0
10253,Male,40,168264,17,4,Average Customers,0
49092,Male,45,34473,98,1,High Income - High Spending,0
16428,Male,21,122880,83,1,High Income - High Spending,0
21053,Female,39,47897,12,2,Low Income - High Spending,0
18295,Female,18,91774,54,0,Low Income - Low Spending,0
27649,Male,48,59703,57,2,Low Income - High Spending,0
6727,Female,42,33090,8,2,Low Income - High Spending,0
29045,Female,36,295469,81,3,High Income - Low Spending,0
10275,Male,28,288545,74,3,High Income - Low Spending,0
14181,Male,31,68904,55,0,Low Income - Low Spending,0
28797,Male,33,49983,85,1,High Income - High Spending,0
37854,Female,18,158603,15,4,Average Customers,0
2348,Male,29,36153,77,1,High Income - High Spending,0
5985,Female,23,33828,36,0,Low Income - Low Spending,0
38946,Male,30,142958,85,3,High Income - Low Spending,0
22289,Female,25,213578,72,3,High Income - Low Spending,0
23993,Male,29,31423,76,1,High Income - High Spending,0
13464,Female,28,65044,57,0,Low Income - Low Spending,0
23372,Male,33,50943,52,0,Low Income - Low Spending,0
19441,Male,37,26429,98,1,High Income - High Spending,0
37871,Female,42,25050,83,1,High Income - High Spending,0
2234,Female,23,50268,49,0,Low Income - Low Spending,0
39383,Male,28,39456,29,0,Low Income - Low Spending,0
29611,Female,37,85685,53,2,Low Income - High Spending,0
14353,Male,29,61073,53,0,Low Income - Low Spending,0
18947,Female,25,23640,60,0,Low Income - Low Spending,0
1698,Female,43,69302,46,2,Low Income - High Spending,0
41,Female,33,105051,21,4,Average Customers,0
35601,Female,18,283084,79,3,High Income - Low Spending,0
23290,Male,33,41605,43,0,Low Income - Low Spending,0
11611,Male,34,65092,53,0,Low Income - Low Spending,0
32089,Female,30,34807,73,1,High Income - High Spending,0
22507,Male,41,20918,14,2,Low Income - High Spending,0
33005,Male,20,129834,20,4,Average Customers,0
33687,Male,23,21464,90,1,High Income - High Spending,0
10637,Male,29,75379,55,0,Low Income - Low Spending,0
9354,Female,21,21321,22,0,Low Income - Low Spending,0
18726,Female,25,81634,45,0,Low Income - Low Spending,0
6561,Male,53,87938,59,2,Low Income - High Spending,0
8355,Female,40,21347,85,1,High Income - High Spending,0
45475,Male,49,62030,56,2,Low Income - High Spending,0
11295,Female,18,43579,12,0,Low Income - Low Spending,0
47498,Female,35,28431,26,0,Low Income - Low Spending,0
4313,Male,23,41577,11,0,Low Income - Low Spending,0
43686,Male,60,16179,33,2,Low Income - High Spending,0
40684,Male,61,177371,32,2,Low Income - High Spending,0
14196,Female,25,93396,94,1,High Income - High Spending,0
46540,Female,37,174314,23,4,Average Customers,0
36808,Female,18,61387,48,0,Low Income - Low Spending,0
38855,Male,40,66308,42,2,Low Income - High Spending,0
40990,Female,28,27758,63,1,High Income - High Spending,0
42028,Male,49,72332,41,2,Low Income - High Spending,0
33797,Male,49,75574,51,2,Low Income - High Spending,0
16185,Male,44,127319,27,4,Average Customers,0
41864,Male,68,63350,50,2,Low Income - High Spending,0
5829,Male,18,54397,51,0,Low Income - Low Spending,0
39471,Female,20,166499,15,4,Average Customers,0
24707,Male,44,64973,47,2,Low Income - High Spending,0
47311,Male,18,121414,15,4,Average Customers,0
31523,Male,37,48456,40,2,Low Income - High Spending,0
1201,Female,52,20166,6,2,Low Income - High Spending,0
21193,Male,29,104360,84,1,High Income - High Spending,0
32862,Female,24,60913,57,0,Low Income - Low Spending,0
1287,Male,45,33127,75,1,High Income - High Spending,0
962,Female,37,48557,76,1,High Income - High Spending,0
27596,Male,39,23414,66,1,High Income - High Spending,0
8128,Male,26,30406,5,0,Low Income - Low Spending,0
649,Male,18,201802,93,3,High Income - Low Spending,0
16510,Male,21,49328,66,0,Low Income - Low Spending,0
14746,Male,27,168081,5,4,Average Customers,0
22008,Female,31,164811,74,3,High Income - Low Spending,0
12981,Male,41,126206,12,4,Average Customers,0
23262,Male,38,70634,56,2,Low Income - High Spending,0
47484,Female,48,74093,42,2,Low Income - High Spending,0
2026,Male,18,35474,90,1,High Income - High Spending,0
21274,Male,48,120223,7,4,Average Customers,0
10285,Male,55,116060,79,2,Low Income - High Spending,0
39199,Male,23,58469,53,0,Low Income - Low Spending,0
49214,Female,18,46764,63,0,Low Income - Low Spending,0
19440,Male,36,121186,8,4,Average Customers,0
10332,Female,29,39691,15,0,Low Income - Low Spending,0
22910,Male,37,147048,85,3,High Income - Low Spending,0
24211,Male,27,28480,78,1,High Income - High Spending,0
26946,Female,61,47850,74,2,Low Income - High Spending,0
3961,Female,41,97423,8,4,Average Customers,0
13038,Female,46,34906,15,2,Low Income - High Spending,0
22863,Male,28,76059,58,0,Low Income - Low Spending,0
5697,Male,18,95785,20,0,Low Income - Low Spending,0
40497,Male,47,31467,72,2,Low Income - High Spending,0
22040,Female,49,96446,72,2,Low Income - High Spending,0
39391,Female,57,76597,40,2,Low Income - High Spending,0
43504,Female,50,47716,21,2,Low Income - High Spending,0
4630,Female,43,56735,45,2,Low Income - High Spending,0
30155,Male,49,37577,80,1,High Income - High Spending,0
7177,Male,38,230658,95,3,High Income - Low Spending,0
5650,Male,33,59176,54,0,Low Income - Low Spending,0
44753,Male,39,31149,61,1,High Income - High Spending,0
2423,Female,25,45781,20,0,Low Income - Low Spending,0
9341,Female,41,38992,74,1,High Income - High Spending,0
30138,Female,48,114635,24,2,Low Income - High Spending,0
33203,Female,47,58707,49,2,Low Income - High Spending,0
5311,Male,29,84676,53,0,Low Income - Low Spending,0
35770,Male,52,59378,41,2,Low Income - High Spending,0
15302,Male,59,47153,36,2,Low Income - High Spending,0
39053,Female,18,175703,8,4,Average Customers,0
41708,Male,29,30720,95,1,High Income - High Spending,0
31327,Male,65,125738,31,2,Low Income - High Spending,0
14135,Male,21,28386,35,0,Low Income - Low Spending,0
2667,Male,18,38564,95,1,High Income - High Spending,0
